Price01,Price02,Price03,Price04,Price05,Price06,Price07,Price08,Price09,fval
17.2660604282632,278.06307906352,167.306946656205,19.4110376012358,54.4866617650526,830066.23733449,805076.606479179,19682016.0675199,86.4720867337833,-9180545.61653557
27.8885291905218,324.91401731228,138.654021397181,10.6129411057382,56.1846313498624,739958.348495053,778979.941091423,19432497.5666663,112.331502718988,-13377794.2705071
24.7929144310077,206.656626105984,148.589884758577,13.7248543631289,60.8909227646648,964702.79597016,527864.460329657,18997540.4205381,100.086819668572,-9283529.41142586
17.9186866637154,301.158823776965,151.969637192869,17.5870576167213,54.5632610733999,613524.436833423,864286.529946077,21030152.3072998,78.1052280761353,-9303666.93369909
26.8555545361664,271.115882618511,151.63066516986,14.0195267314294,43.8343396675347,609363.927486502,718519.427136303,28977849.6694679,91.3222789572516,-9612108.08652065
29.0091396713645,380.363405352389,114.532711296955,15.0811019517703,68.4333385519069,698239.600767269,600487.758865015,20968493.9833786,89.8638324106985,-11945293.1365575
29.7778545197741,231.51184958994,119.91041304398,19.7961226327954,55.9493574686103,503951.278583859,869385.650875691,22596843.9652764,107.638185934136,-11767088.499408
35.1016534794677,399.058032931756,180.563812926201,11.4752313737495,37.2048198691196,553410.868154063,643358.096095516,20858017.3460195,105.236304750489,-22971907.063432
22.1485946825074,357.641819405748,165.658760611579,19.7765309694853,47.8483039707313,527031.422043094,699935.796683469,31063447.3842767,102.540048829844,-11412603.5148437
32.9043328701055,220.071910725155,118.430408424242,16.4369113559686,71.7237326851965,649327.496029881,786039.51288781,21517749.615276,87.03717817256,-9241980.0971603
30.2940999873107,414.866166530416,170.424499472377,11.1590461073968,70.104571047683,515202.544349517,817675.910264428,32451483.7285007,129.191891293497,-21586249.6741479
29.4966796697884,276.010701576125,190.849231350133,15.9917643369335,51.5140528150754,614276.66443513,677250.217292546,26701485.9713232,108.742600515101,-14196881.3331022
34.0932810037066,342.485074448553,169.846257776704,20.5347719461488,61.3361081882813,779304.398190831,455635.628217835,19162470.3098391,75.1600833612931,-10745910.9419896
23.8832061629586,229.337291450218,140.34358601551,12.7759052155455,67.4373569164506,969671.175527931,834388.545293446,30248658.3146192,106.816895836891,-9391415.76624844
30.8651860789661,266.583104191515,185.204726251464,11.104631580496,65.0901802714759,739167.205663968,657774.284907974,30386894.5614709,78.6112423684385,-9599499.4089977
23.2608707481014,330.996786032896,131.511226941239,11.6183663075999,45.5506249599343,949956.941448545,470310.481153297,20233447.9626457,67.0347355855079,-7248236.22556806
26.2117373040449,234.346822713847,146.495543451945,11.8113735900925,72.3113830704038,494526.108312692,528495.961402216,19408214.9376685,128.486221778148,-13585552.1195901
32.1884490660081,430.19933201182,173.604502101292,12.8446841677154,64.1981013990127,660343.090938453,879120.583964175,21897798.8516583,106.634638621851,-21856288.8906598
20.2039194035905,341.649292639528,178.300303447844,10.2807793718893,42.5227753152681,834954.911374527,724346.912798424,28133511.7830856,84.026845360516,-10062133.4604216
19.3999717507203,250.242448553594,186.576469857547,20.0584926822589,55.2158268124537,704368.825216253,684343.604991198,31645396.282031,66.9733034495643,-9392062.55767816
17.1904439365964,378.080097032912,101.442211347555,13.3297451070078,47.9912686879722,710430.577282555,493047.674423021,20728898.177536,82.5001993397911,-7895044.63968674
26.5039971140101,432.37466611411,143.895795349163,10.7756800916198,50.3873741577929,595287.447290538,509897.142733206,22863163.3578448,125.271644825616,-22040859.8449714
23.361063241433,251.605344883741,161.864041477797,16.5078945971866,67.6239156722455,774029.633741564,894541.145731881,25365509.1094497,133.014093171122,-13500854.9413537
36.9096258787958,376.009664825714,107.752245268876,17.6423944427864,65.3292692099884,566015.069855955,511474.525993192,25888061.1425182,135.528597205632,-19649526.920122
31.9787759912356,344.226298646328,114.944200554154,14.4653465463479,65.4144120588093,842847.946050508,778631.796736608,18340290.111669,63.7600389618208,-10253315.6734734
18.6525682024762,226.035901582208,169.587035288642,12.6026368519687,65.278891586796,709253.480806781,894168.288270409,21591512.1550315,71.0979086944893,-9103445.4003017
20.5249438138,222.862852781252,183.089782119527,13.7494039738148,72.7545806997467,836775.267762695,491461.27291531,18038058.5749405,73.5055279048607,-9116054.07782465
17.4880114803341,305.511362050367,147.621226771366,14.3267459185828,42.6534587764859,494955.598968455,794875.40803259,28592117.4447745,120.637175035046,-12920198.9786386
31.7198474162468,286.084842759778,122.402300568363,14.2189686808914,65.311062839575,757180.623680684,818833.537183097,19934863.7483857,80.7753131547117,-9517373.60662019
19.2512982386442,225.397303530108,148.205590310242,16.0651587608862,71.6063421625378,648546.62408324,521945.313307855,18907406.7830339,78.8966541805635,-7709338.9700158
27.3666811430508,221.175657150424,163.780297436955,11.0287201799287,63.1058690843385,553149.855087742,556184.985480239,17395849.2932691,98.723330216704,-13341317.4226578
30.0501947038577,250.231673357435,119.318822039623,18.8346270582905,67.772658281187,927334.35069863,516836.997487502,19383689.7736882,131.441305599019,-11710231.6002144
23.2403603463404,313.91600933478,193.093069040734,13.1241274138755,39.7997677340952,909515.117520262,782800.988707032,31682903.6091975,116.955957518072,-10732554.839186
20.8186867892165,416.576482375278,138.558712775757,16.6775592840996,71.4052441761899,890371.159654875,540386.761015955,29753681.2313201,102.950228404677,-10407686.6163351
25.9063316132082,223.417396766404,198.086542907001,13.2959212724465,38.7786106435789,681598.662431769,776531.401320301,21023000.7343815,75.2670503525867,-9116054.07782465
19.7597986518318,217.17059109109,123.29666107821,14.5285109264639,58.5123591404564,862254.030116377,612787.257690334,29872668.1528269,126.547831387614,-8150951.12409374
33.9342951531839,447.04625213803,111.225711075702,18.5308321858156,68.7158206722613,826281.172138035,699634.255721699,17490047.9680917,89.0970049417345,-18548464.2570511
27.4836395126897,453.78919140018,155.88957432707,11.1211161992164,70.5020166290301,616862.096261449,626804.294322918,26298487.5728764,107.383198767179,-20760585.5765667
25.5691925507286,249.490016866632,114.905917202163,18.4283165948815,68.3813013584441,900495.557753777,765909.216497908,24263433.9337015,103.258904826832,-9296784.88037853
27.4186213360622,503.19576029782,101.547998522167,17.5560388805208,36.9660054036939,777754.532753456,614276.020396135,21702087.4375926,77.773386558057,-16792237.2768375
26.0852986608748,412.539958463538,117.197980884231,19.1589504344439,67.6515326027937,667746.629939515,622948.36813394,18724725.4518762,84.0210902659184,-11422518.088269
24.476554145106,246.099814863399,128.295918535169,13.3604933762961,47.2653884796891,753065.570412876,622346.291546336,28633984.6655942,67.9419588405566,-7071194.09447057
27.803896135481,273.004692698138,109.652701961349,12.3791182143763,37.5354969315473,695336.172219531,605209.781351339,31779824.3974878,116.815818128023,-10105324.4416698
21.4290108327598,253.241593184166,190.571779571329,19.9329477493433,46.4987467064362,635672.547243433,762072.296797525,21362998.5080963,101.620402459583,-11634061.9186174
23.2351040658299,205.682366686482,158.275993095838,10.3179356481067,70.0140626453299,913986.124684827,698837.476727906,31690422.5221069,118.465234033336,-9663623.83532732
26.2334576176776,350.132817974481,114.683698431382,10.4884671939445,49.9329493444824,804356.650832736,652676.278991051,30365210.3015434,122.761232719068,-11598957.159946
24.8360290795659,444.547330746683,124.666309850094,18.0463194661344,49.5508666067555,674678.942705538,486674.075558891,29866861.0688744,129.824681943641,-20788130.4179802
24.7861255031544,401.128862483894,169.950482046326,14.625026895075,63.6673911014178,600746.298146803,538398.905514127,32012892.3487279,101.754803471156,-12304973.1997726
29.9414705861513,332.435597634206,147.854301334852,12.9820506769465,56.4946274464184,757966.016192246,577977.964463154,20235076.4462489,123.650159240456,-15860758.7657559
