a1,a2,a3,a4,a5,a6,a7,a8,a9,a10
2.2794111890538,0,134.237854909929,33.7923348534893,0,917.257728239827,2477.65922743457,1468.74145287349,71.8216610810708,0
2.27941118905377,256.464263489762,134.237854909929,33.792334853489,0,917.257728239827,2477.65922743457,1468.74145287349,71.8216610810709,0
