Price01,Price02,Price03,Price04,Price05,Price06,Price07,Price08,Price09,Price10,fval
23.9763436900908,29.2339322214578,230.021819617801,161.731488046343,6.63986698582717,1842093.41719234,659777.05990124,4229435.56286755,120.000714675512,0.000160400907592712,-1990452324.32688
46.8115978531636,24.1758829636514,208.101735714691,93.9888980660486,1.9839956043505,2547058.53612414,1177905.03257178,6596800.35003567,95.8907408781908,0.000133594334991209,-1678559818.87662
45.7085396621226,19.6133225388609,133.364011572805,169.233863232237,7.48889938210902,2303387.38092553,1364097.99438896,5507668.85534534,102.501784281651,-0.000382211557940841,-1352942768.08168
48.3485137290063,21.0238138653772,148.302155012416,224.554591917738,6.92898050824285,3721928.44251137,1985458.04248639,5110582.23901098,85.6323443096483,-0.000519208324595086,-1115681241.33579
39.1059250508814,25.1264632398412,139.597717117306,234.139377248127,5.5450832826256,4097748.27140259,1885867.87133792,4701842.07243252,124.723943607827,0.000225728006053549,-1130539374.01109
47.6565039409522,27.1053503568258,151.380072140252,208.259188395939,4.68141301254362,2754678.42211782,2365823.07738516,3257934.92936189,81.8101659853134,-0.00077076357205708,-1248643472.22406
40.4941038414338,30.616637077304,202.24412664975,199.857843569615,8.16544748668164,2717229.95919093,2068363.58991513,5083371.82824006,101.408792385466,-0.000362100658622884,-1344736428.33366
30.1113137635645,40.7297208006317,166.751201580857,217.646094913295,5.81899115427092,1631693.76535455,1438359.9530835,6220959.63776357,120.932879385342,-0.00014627588091077,-1343690219.49004
42.2177556047918,31.1022903275624,164.402009321673,127.101957533285,5.98434525181821,1341525.45008726,2019256.92280791,3187788.63010682,94.4243128018163,-0.00116877674058565,-1753501760.34465
29.4988423646957,25.11205275264,280.008293710135,235.403350199447,6.91661708581107,2783910.17988965,1273437.69053339,4453791.78013654,85.4616758885278,4.60802265875894e-05,-1521583710.14938
41.7580827436886,37.0573792665884,125.098824956762,208.502926766245,7.28446263514116,2569366.74979791,2272082.56830985,5458846.78372529,115.804322452407,-0.000248881060909115,-1173997930.86961
30.1902683882571,32.2659384955385,198.530235164068,238.623460487557,3.74343687835759,1939183.67138429,1847933.15521626,7168961.87981391,113.829706970995,-0.000426031083814944,-1275157023.01115
25.5943080242505,20.7134159943762,298.527788566518,152.613208856589,7.96714528158924,1566950.25465239,2297067.40401332,2881228.44455064,86.9532061490745,-0.00112957027620198,-1897390515.54742
38.8766546368283,26.1740620695841,207.833262083215,187.188735800262,6.66473008451556,1772470.16882552,1581345.18085924,3297230.22110032,69.2795653781938,-0.000363784085934485,-1654823842.9162
33.5832189215222,23.5242498352362,234.430122665158,169.821687624598,6.11779253984578,3172084.22678844,1278606.66075446,4062821.82434757,123.098197029448,-0.000499190694237995,-1653532134.00943
34.1670171196544,26.7113775077826,234.018495070744,111.898735900004,10.2217593556469,2324792.32891848,1413569.84680106,5424377.48584346,124.863990366769,0.000609191998311507,-1791025452.42319
31.6704147452156,20.1693925360381,221.837578172906,205.577912742655,6.03549567820645,2465087.38923949,1556487.29127218,5475390.34734511,118.462048612287,-5.5832371314419e-05,-1452839287.5175
37.5963048818765,41.688933904911,250.031079106669,223.250534625408,8.6623829618004,2212497.48052607,3116939.16476914,4968816.21133987,86.1452498404878,0.000933549718725281,-1374801368.83971
33.3550436227366,19.5095430043532,219.301803565401,236.423415477402,9.71676058943392,2867564.94674907,1840437.66609588,2965158.00159074,100.953338991776,0.000210142396938025,-1380420552.47307
28.2656704386534,38.2720648083104,230.102995834343,167.253867973516,6.34672556841943,2450559.06586495,1939307.03233333,4112561.42106153,143.483354077298,-0.000256674875135267,-1655426370.92467
34.3749788047377,27.5085060426096,246.359419872706,166.200228437058,9.36323911070279,1844415.99692811,1471926.68332879,3344152.10359055,72.814635293685,0.000343018862300342,-1831636570.01431
22.7022500521947,61.5388978444351,224.453158930218,169.870336788067,-4.84912522489577,1874855.33602404,800080.979135092,3466180.65639688,125.609661386585,0.00180349800824418,-1982666755.33946
36.7964946580717,22.6623094713563,208.269444691482,205.297341812984,8.51045529453781,2554639.5969794,1745003.75085176,5072071.0608176,106.044132312834,-5.14592466585383e-05,-1388274379.91312
33.7290281054519,31.6740275293384,170.574197265285,187.366737647198,5.6318594340293,1796234.57853806,1194153.56120933,2492313.29161788,102.391342924637,0.000179277936954794,-1717920155.2045
44.3866460182849,27.3441794807859,236.561745979422,147.696040322992,6.95069825241864,2665719.95828816,2417081.41406377,5725411.73067914,95.7464758449822,-0.000344497750582281,-1492194625.80318
27.8206919274925,13.3079092940476,253.790533447459,231.653167183514,9.72546996659263,2380778.47327281,2292485.65865472,3199242.37993541,111.632640442873,-0.000297257834814632,-1481500474.80851
31.5922014374851,36.7966029238878,150.515869944152,170.336636982367,3.69957444870393,1789473.08429555,2190552.87816633,5540444.62484141,154.92597769154,-0.000220593818225912,-1402822604.55644
12.6952549239922,21.9300160828284,259.262149621452,266.968523256727,10.9286521092352,1353149.71187849,1848774.79705607,258582.717586476,108.398626332461,0.00162681888706262,-1827317634.74735
29.339162839508,23.3248652427511,261.193246589537,184.106923226013,5.5313000489851,846184.16756458,2469326.41633179,5199929.94025899,77.870928723868,-0.00115403484420334,-1706474196.11708
23.3795829643229,38.6960073062445,221.384286341319,174.045889230232,9.00066523960354,146636.870271598,1795778.59730748,4801006.22913245,80.0156130535407,-0.000154127551244001,-1964734789.64786
49.7266834806169,29.4613576981317,170.860085267657,150.214978124667,4.85383217531447,2897816.21093948,1996677.60712023,6693800.26868393,103.17623784799,-0.00190576283049813,-1332205022.3484
39.8538435361042,24.4593006355469,138.062672499762,165.890118325928,6.25750551201418,1313265.2963394,1607485.03042052,4472603.77608088,102.394193475628,0.000598873570336422,-1540529589.24747
39.9819817364067,21.4403394368504,186.284162889065,141.691662061627,5.18598394056953,2463750.15165074,1600089.59733656,4731348.39783824,120.005714358046,-0.000344098037718027,-1614432626.81936
42.5048222525914,43.5764483421696,197.081570702709,142.208735171198,2.84119280908734,2621143.29273397,1908215.64285645,3678245.99197755,109.028957541278,-0.000567528117882643,-1613808412.1168
35.3900410447342,48.1824242406491,209.223222241631,190.842570762997,7.63993954116548,3520280.9641169,2680324.5625756,-1888483.42416496,120.291551619509,-0.00110500000712778,-1633312372.84219
29.6982954147199,28.5158114958983,302.212770299535,181.968393019369,4.68289305506564,2746378.96336083,1358403.91473263,4760456.02740588,86.5161342468998,0.000941894697988212,-1697905100.33109
36.7008964924614,30.4488462112284,250.488592045884,173.525049748454,8.15628236663098,2853996.5838145,2293477.27847653,6366076.02960007,120.401805115038,-0.000430896759641119,-1430981291.3015
41.578468223899,19.9183569367073,199.253517166374,198.773233315357,8.76742156727423,2298737.92967134,1879903.41124058,7011913.61099487,92.5550123885792,-0.00110273715483431,-1322028075.31229
36.049817073276,39.5427171490511,232.057512228574,234.807121715897,9.3514200497766,2552811.36774619,1516594.86235934,3789700.41953057,74.0671427474205,-0.000681013449345085,-1407345076.17045
43.4093006648203,24.4363448256898,220.410314258175,144.604807864276,6.20008025272858,2750727.29120902,2170363.20309952,3767342.4458735,100.436479365821,-0.000532407609242208,-1584180003.75873
36.5201540423627,25.4268492393808,197.621408912605,156.607861358726,8.88731058770826,2095489.25067936,1987010.0020504,7860863.67719022,131.971311567594,-0.00163579496815896,-1435009488.5496
45.7891494387282,17.0398696573683,124.220669155823,126.460988729762,11.4666265555703,3296745.67796291,1886415.76183055,2738786.82008549,143.90517740333,0.00646277510801134,-1442494427.66127
35.8966876455619,36.9425299579679,204.467713627163,120.780687007888,12.6024035230337,1868330.72405598,2094687.77476871,2308938.3152572,114.257111047723,0.000114960919849999,-1875980416.77684
43.8905720952878,39.2294211988384,150.749122672339,138.412755954629,9.1589843503945,1427909.56355063,1788170.76533753,3923015.24325369,93.1023325562685,0.000246089556373628,-1665648816.76509
32.224555469323,13.9931248887141,212.674602049686,139.96804428308,8.42932460895867,1390630.21435027,2307900.03243013,6940884.64573021,132.517915771739,-0.000720349198294714,-1602074616.9413
33.1347676097924,33.0031901909532,184.667354473063,275.489172040494,9.64312483178653,3271281.77185637,2249608.43311151,3525307.97595192,102.24661373818,-0.0011096443719227,-1153974824.39011
27.3968845903551,13.0487985276937,262.402342592593,215.857571876044,8.89951845693101,2408686.78177824,2120104.88890799,5941635.58715255,124.261355762575,-0.001053249898793,-1444148459.54585
45.6207388916841,24.3477492990743,157.657438787463,165.295689703047,10.8326200310005,2106269.07846856,2132414.20354307,4490241.5623222,98.6891350648397,-0.000222251242023637,-1418396986.89113
33.7197562318494,47.0524085000885,188.369855568913,203.885465485892,5.80522312083452,2450277.36519982,1874494.95919883,2444522.52823902,117.071378629671,-0.0004542229848175,-1496216302.93598
44.350124783019,25.987540288989,176.131931073086,161.265031822148,8.80299065739939,2283986.59954119,2012608.9983037,4011027.21170153,97.8197125035921,0.000683554383801511,-1497559287.66607
37.1592330441141,37.1553303799464,215.16701115796,131.511443276586,8.24971364995945,2100975.51028763,1335706.3752297,5907587.7636056,112.490092817994,-0.000142586271469462,-1710638706.70533
36.335865813444,39.4079892692161,186.384369436286,231.970937573106,5.35165499018817,2666899.0369042,1208614.96000459,7315589.40470207,100.312641265512,-0.000369551179551819,-1221612431.55192
36.5426027613155,28.087406679738,304.358380515273,220.659631297433,3.12145991238373,3130793.73847328,3419518.6139306,7065463.52569704,90.6593254074577,-0.00133109546167376,-1286708590.44503
29.0572736697736,33.9196701073811,159.064571739519,263.703644845338,3.73132396130206,1475800.8630603,1563213.63750465,5078080.61261692,98.7147642206118,-0.000464243682815622,-1195101551.09666
