Price01,Price02,Price03,Price04,Price05,Price06,Price07,Price08,Price09,fval
21.8635576794251,283.9140198277,113.008840860621,192.363224386896,1.48150110723762,48637.0059834957,2119933.98263668,1492030.8691132,130.547173252126,-1790806824.74231
27.4025983577213,340.939826485512,84.0358511216893,143.243353873229,1.71267484626339,79865.9784640397,1262816.06264686,1544667.44754489,113.817745426991,-1911235320.50894
26.5874201805207,346.550989654739,111.017021332332,133.363261788631,1.54311352519354,58024.3703324397,1582326.47882441,861892.137483918,103.589309591961,-2075690740.90046
24.2796152665762,231.092078096921,101.302288984694,189.937242098387,2.46525559308213,91956.813577389,1047948.53755105,764608.794135176,100.494368206676,-2079340012.71641
23.5157691788218,360.147883420003,124.542559729287,187.149036114362,2.7122971005394,86922.8899572661,1354937.72725967,1302467.42541483,103.35880457865,-2036363646.83709
27.3993032663711,328.611936144788,143.385171090161,159.658295027601,3.23299314303304,57101.048541333,1544413.95549435,1704528.7242743,86.5828987161812,-2166480078.77462
22.5092718795392,239.766052598835,138.824868015283,164.938477804906,2.05145857092271,43381.2223170545,1031415.34815129,1402051.48614262,91.2874344862062,-2382248876.44728
14.0325001374545,237.394128745206,162.245356066609,245.978803967598,2.21913886330485,56940.8353412519,1698318.38304178,1476223.32720635,114.813690919373,-1824957852.12072
15.0952981975744,324.592939606644,172.880238767552,217.956091240446,2.46133496656683,54027.1488821105,1141326.28785678,2047322.78919419,101.39706623649,-2135204319.63529
24.5646062791375,239.526508599056,122.569540082868,178.39101305422,2.9468936988427,74551.5513830476,995164.586540489,1218595.24585536,91.1840067444639,-2255636816.40661
27.3938206361067,360.559435031686,172.656852059728,193.233736058245,2.25679824616255,63380.6434694438,2010637.83818572,1088355.36988339,67.7400628862354,-2028374593.42399
24.9579494520713,287.122585894636,141.987241441836,123.020969547591,1.93619681960632,58986.8028471718,1151253.00637604,1236564.42221695,85.8716360684256,-2495865635.73517
24.687522486474,262.639945941741,130.670177081481,137.865718952319,1.76284757948965,44326.0018942333,1409502.36247682,1974751.30768394,107.116124814611,-2253802418.4625
17.4078573559815,408.356853202212,109.083882200196,260.631395917253,3.57953383727434,84807.7403650886,152214.883097824,1697633.70245667,75.5835821651001,-1586716177.82864
26.3058146159589,287.408651904228,174.876966335274,165.419902668521,2.28628955209421,53523.7217421587,2183418.96761155,2116729.59855511,86.8804631423033,-2058616535.46123
20.9366477084152,309.825024455204,175.939878927399,163.855341094362,3.57637558211062,63301.3842900487,1613665.82345869,1904674.04086747,96.3934239037507,-2236507288.70362
16.2417848251283,164.220215095929,198.463518811307,167.571447726573,2.20363652458042,47262.5317182103,902907.013027042,2217936.66425704,78.9517287775507,-2450552337.51012
25.1522746247317,300.171979639127,134.236026220975,126.580381518799,1.99868429682627,92187.1204796188,730450.345915044,1400953.86635619,79.4893766524128,-2599161383.9369
18.9785607162119,244.778104122761,168.912554417536,162.921011811887,1.59506728208544,88127.8669014145,1332044.4393603,2236591.05673445,105.829538922389,-2260104545.55482
24.9393010617325,306.536972928416,147.799087339322,89.5448075282728,2.89497585030778,68254.0661546809,1875961.0315052,1898466.29819455,111.452629985284,-2214374002.72166
24.9462923918155,311.972919742893,112.738421430568,199.794691743,2.89350897006391,43942.7546041285,1250328.54411607,205440.559500828,87.1955375151758,-2093671625.86111
17.0659997823636,338.740829604355,147.327714980819,168.846750106567,1.79010067788243,70566.2863062328,1267514.82281141,1393455.23271755,116.653977500634,-2294665175.29637
17.9677485079628,417.983719154949,144.721903363266,210.447221126161,4.77009978200723,22407.147938821,1599369.43848156,681818.845966074,97.823857793159,-1813384253.65471
11.4750941056539,232.083692916842,149.569609600134,249.137020109539,2.2650945535112,-20971.5185200921,1933303.69134775,1193769.52128622,127.592833119951,-1765571954.90305
26.1582139585982,255.009993972649,104.476751658662,184.297872670542,1.13437443572371,64120.6742952883,1037102.04346906,1804031.9633575,99.0109963497926,-2015749099.37389
21.0065524668535,335.78323563315,162.53366048435,133.210906858225,1.72929643019487,72775.7327899747,1248244.73202953,1893503.43092368,96.7762234895667,-2355674898.94866
25.9313011135028,312.661943264288,124.032308332163,144.846593367625,2.08120775059549,66200.4226960231,1574891.18576157,1994146.5920831,111.117738768838,-2138612361.14567
26.6494737334049,199.377060254742,102.076636295475,133.637005541458,2.88458472356694,65824.7244208234,1740060.84240974,863846.45547271,119.140454487746,-2141133392.44737
19.2013478493491,233.475257138735,173.226205893069,126.887862535656,2.9282600286996,44535.663863573,1428106.51486544,1706078.38707622,100.566880223165,-2417808906.6812
15.494650499578,372.291109199837,189.638874390675,116.689121891368,2.07101822369034,79054.9999124277,963015.527162687,833438.33383467,77.3861003004362,-2533938646.93906
17.0312399847699,193.33114803422,129.814152761662,150.592697817955,0.227261867824109,97021.3920068033,1933897.22374311,-670390.328065754,132.992265992542,-2340808354.2693
24.2398850785858,273.972983804697,162.552905120061,139.018971084814,2.8726420891165,85049.2481242243,1983493.9006483,1870419.97481428,105.244409679718,-2153794719.53833
19.1552192920108,326.033561149318,155.267777249311,195.905753395698,2.73879276510662,91535.0558906553,510884.05197345,1973401.9773813,82.4600913210936,-2396637081.45085
25.6626281694885,263.587008359126,130.486547008002,175.688585716412,0.587416230011642,64458.5864864204,2034523.68022031,1700481.60062146,110.811790837281,-1937854780.50465
19.6470509768216,371.156208432494,110.96201645527,175.492140743378,1.47749292096056,47958.6926280548,1391943.55414169,1189741.51080342,120.216968660987,-1946253681.76178
24.9011879249971,280.232548423173,158.245265760016,149.944241693955,3.44391532054885,45903.4797723187,1550018.83259241,1591652.81856048,87.05476253928,-2275862650.21492
21.7109992265495,239.905263707437,147.193687828345,221.126773292346,3.0773395341983,86617.9343726689,1307906.64795797,1513560.00451925,90.6855379626647,-1951803110.87402
18.6311496528367,252.670993179412,130.772440411754,160.904882051138,3.0754317244888,38912.4958076352,1359401.57848364,1722705.2552089,124.580537154789,-2231306532.76798
23.0657839766532,369.713350219121,112.055640812033,246.99356067733,2.29239862308076,49996.1142160186,1353410.81933546,670665.143721399,86.8880673843414,-1607206819.93865
21.4628101945436,275.765224210133,159.710036893579,156.801055555015,2.39586295428041,74599.8164590522,1305370.9434071,1404422.08821755,93.8510245245667,-2364173609.71718
18.2126071528335,271.44131405257,220.6023410986,205.331850228507,1.9373043263727,37342.1064034237,2086139.71631234,1408379.69257095,76.2261974218545,-2113736689.67488
27.6749940776544,256.679430344167,115.948646286779,172.067783590779,2.56806843665463,68148.558640561,868047.200327004,1451765.80560274,80.6976460600013,-2278037859.29997
8.4724537962959,292.271522815414,195.365776336045,180.870647463829,1.89685647442992,76032.5296385298,1282416.3238124,1172364.97431332,118.239769244368,-2435846780.52131
19.1952450239617,250.810870048868,177.702046377837,225.646222732673,2.76149498773714,81593.97422128,1075996.86986892,1529140.87829508,75.2793740121936,-2150903598.36383
24.8469783921076,294.138210814707,136.51864614419,178.54299965193,1.49721642203603,63552.9171411083,1635592.1466137,1771893.40332245,101.640376927318,-2036120737.33283
21.2952509463719,265.034434738546,159.162774845886,135.139689266818,2.51521087645932,51404.4228458364,1375505.92650362,1936907.35032548,102.414027212229,-2337785829.38601
23.8328021523799,272.52650375108,122.86040679391,152.478364957817,2.26126758945984,50443.6627383585,1063494.10438066,1499044.76531157,100.599507841282,-2353405281.74987
22.1147977157469,309.387149917584,161.422770671562,191.179697603913,1.02917420493609,65622.4530033397,644255.336890242,1932966.0012345,66.8411439167589,-2357447342.04453
22.7773209044871,303.736707474568,157.807110016671,133.863676384365,2.33893459005477,65587.1016457305,1482675.72868251,2583247.34717483,105.913676682245,-2241353596.31812
16.0871025072115,157.803585166631,196.485418063922,148.903125858135,2.96762587289684,65331.5818152356,1808806.29389845,620862.61399594,99.2467701595259,-2407811763.09643
34.8240036463312,153.289542439186,111.527816531323,241.564898288158,2.11398870718259,43703.4155139936,2444750.22180789,2086658.99617264,65.0990923773165,-1388748673.83505
26.3396939694885,354.388456147677,116.690459611617,174.87587705271,1.61051324597565,71423.8050909112,1055654.33095127,1077057.33741669,86.7358090013696,-2180338112.89461
31.8217461813164,332.657219263945,105.38098325379,80.7962859341926,2.19847504595336,67443.9869928159,1048196.46924047,1223792.64640723,76.0056322665473,-2280062695.23193
22.9429246089187,314.469149889145,122.185743365237,122.728133509965,2.17337540334357,96552.8615833933,986052.544299148,2440405.31426452,116.078815933712,-2304088815.50608
18.6592120217742,342.950631137981,144.952144563253,113.54412462178,2.30872065856025,70846.3166659283,1518272.88009444,1436646.43101432,119.908620778924,-2214206763.8742
17.9897304545744,384.621092877319,106.457746388137,89.8796649413009,3.73113634681842,60582.1481359495,2026767.50791196,1963109.32328478,139.692615563986,-1590129626.40894
28.0950739240732,335.06684609464,99.9321280575317,175.944070881973,2.5316061748542,59824.5944350551,1036840.42974312,1276711.52587785,90.0782687613422,-2083476535.64258
28.4258910275037,165.402428028639,99.0422995298043,146.00511125848,1.72056541404839,56350.6138908199,1974903.17397635,2116763.97479717,123.88416340586,-1902692390.00312
20.5058128564583,340.845963752844,149.625028661563,180.299493982012,1.77125026616258,69771.4937853936,1521737.09281793,1295227.70619594,105.315354373148,-2166562353.19819
20.6564200268246,456.799368057748,174.380654416091,133.732004446978,1.34545403758056,46079.1983204171,2099149.22658735,1584621.57926741,71.2721577803374,-1450384560.52197
24.409648313541,281.565417994517,167.878917689313,114.772268505514,2.21801026231673,46501.0536157531,1384183.50468213,1852811.3977598,81.7836874400029,-2384423148.02158
27.9328955360542,335.054973312037,147.077182156218,163.46698648302,2.38409216357451,39797.7953252079,1462707.45795341,594662.087799999,66.3399771076933,-2291402741.33478
24.6835565837496,239.854735720329,106.894948558374,158.408577366706,1.44103199900429,51508.7783863677,1210340.9962881,1669400.16403291,111.792413851287,-2145685784.68529
24.9550747002133,284.717873832786,124.57546390711,103.188139515769,2.9805574051152,61624.1638576451,1535462.02044489,1125525.5122087,111.644466564875,-2368697744.49064
16.1859085288119,347.099904849551,130.082830687471,190.306774350807,0.851904254201576,84349.320082792,985152.563204518,1336259.1604472,118.567383876506,-2252025942.22576
21.1396138600097,142.909569097272,111.446676371312,160.01195219564,1.97749876380996,51872.8362487509,1123326.86667619,1352732.70490138,117.40362533623,-2260995355.62941
15.1616060600874,341.760473580269,217.993752713045,224.850681329764,2.04209732301758,36534.0169350382,1840675.63750451,1760278.96986464,86.680328357849,-2069299020.76017
24.9043511333088,365.436604612334,167.88348188179,194.242470642306,2.47283607451773,48959.1882146578,907826.913804442,2227054.18645316,58.8651055093152,-2205434314.86728
16.6851740078835,392.517426675507,160.270139417421,239.64925939258,3.14359966639201,40554.0026395256,1529650.99483736,1064372.74020365,99.1202181177905,-1933634092.08422
7.13308232599877,224.657538363222,198.268609916867,243.312754867348,2.35450646255055,49929.8468448995,1009503.82496752,1157466.10915653,103.231526051729,-2283038226.32328
25.1704619256387,220.802951296582,125.866728419456,136.83536622311,1.62591413391573,45563.5961684934,1314442.6769856,1022377.69831638,97.9131425787305,-2378541752.4662
20.0344020288872,220.284490543333,156.905292020489,156.244248838554,1.6050542474875,43707.6028129045,787842.328591287,1426221.18750049,81.3799115154385,-2559892123.87486
28.0711068444748,250.941004134651,121.215368998334,189.407164063257,1.97336759623568,75890.5151365328,1437179.01872367,1676513.73319754,89.6828377633457,-1957856322.31541
22.3969436569619,295.750093402094,159.10029904398,137.960262329031,3.48411631443244,82037.8095403489,1149815.69816258,2510199.27853158,97.8676268607534,-2337894564.0146
28.8644572810395,291.239830371922,171.18300302373,174.274148046759,2.0606107380408,85295.1648857261,1660876.56356646,1494015.11380459,60.4891449297848,-2154253026.88663
12.3647821122147,343.27783888849,188.268987673635,192.666137971453,2.36868673362325,87508.9961011207,625027.70568927,2848043.16290041,101.205887486796,-2366735134.68562
19.119295251831,245.158325361803,154.109593017567,192.428358896129,2.49882492247323,50111.935742789,1192105.95568057,1767901.91513398,99.9193744961153,-2198343039.50258
15.9909433495916,365.910293632156,160.177348423019,168.07437292942,3.25260278304421,53748.0044343879,1182144.20806597,1209860.79206402,105.906046982424,-2331993664.95028
23.0301180863127,355.862952915363,112.515304958005,163.058854624486,2.77659457898538,33551.7617420553,1467178.03560018,1281344.96841659,113.014404298279,-2022719147.02772
25.5397839201744,215.084650095603,144.943351040341,206.542437774685,3.00096070217308,55957.2688480385,834220.58207293,2153057.52082573,68.236843370256,-2115512999.46319
25.0632251332386,338.172471200618,180.633008998778,140.900866570759,3.31975956835635,62318.6130191867,2003587.916153,1703256.47803167,83.905441659044,-2168051169.30229
23.2391755944145,293.183243729869,132.644863220437,147.429640658531,2.98306695333821,66326.8477820996,605148.971947175,1415282.14399173,80.2488245695613,-2607454055.89372
24.3060751345235,151.86912428208,100.839157514876,141.756167133866,1.65632722710875,77876.5568080875,1192784.78452482,1267116.61543424,117.136323833152,-2252656699.9355
25.0951934331797,300.908337077128,121.582567483794,168.782140517144,2.01413744289631,48370.4899753697,1330041.93189106,1518074.14976043,101.003569843474,-2159923006.78752
21.5403181148428,92.9304067554873,109.530086381913,228.300119446534,2.05819716874016,74669.3714606835,348450.606145617,2797151.64003745,91.1511370658694,-1857787187.38509
23.7966215495434,270.332566796149,111.71745252626,202.49425558579,1.69206872592183,73884.7988778176,1865006.32455718,2404278.10906028,122.36984423989,-1686234676.3444
23.4272087262763,372.512645425299,101.107896234824,195.477667176932,3.74121876471002,56073.7493444341,1775359.54571333,2046182.49156041,123.499326004413,-1639993943.74288
25.47145397176,360.34296363476,104.831862859495,144.406214552651,2.52843332777312,67339.5637624868,1782922.62721354,1812003.7776017,117.791208042527,-1789970608.30832
28.7624762417987,253.035555732504,117.204310628427,146.195155197182,1.5630086279711,62599.8656947142,1370525.82582696,1059320.69201489,90.3996188528604,-2270702281.26317
15.9840668750655,240.399250954176,189.260053169478,151.595736644662,1.93474025295188,48717.4707085122,1397659.19621347,1943125.55255034,102.715121386598,-2382033901.10565
23.8274422653839,208.199992546399,139.635722787499,282.71205404782,1.666697955152,52233.2456646805,1647508.94448862,1538845.56788318,69.6449926850359,-1355872055.46052
20.3709401413407,87.6398614520912,137.495672750586,152.501766210276,2.8440529501592,41206.581817664,967751.330978736,999867.130040635,95.9816775354798,-2539221104.53514
21.9413813499175,310.351990482278,182.787883530458,207.672358645193,3.03471294271366,63787.2602708742,1423932.44470734,2122390.99063396,76.596443856726,-2084162682.97734
14.9312037666049,184.18380971873,192.521940037277,236.571149677841,3.50342109726649,67516.2010652753,1546459.99551699,1091383.32648148,90.8857849674085,-2067279239.36736
31.5151297629083,202.77366279033,150.303606870737,128.128445036799,1.90652405789981,49647.9248465503,1826409.79932036,1620774.80895332,73.1693379078916,-2227370085.76379
21.8429636047179,322.219826950116,175.14260969408,154.14988039186,2.14173402898411,65312.8100534034,1291005.61819381,1359561.868667,79.0261822712441,-2398378150.23757
26.1898265983099,233.023489532789,144.879831691188,140.815677743712,3.03990768930921,48354.1079484583,726489.253545929,2250104.62352595,70.9999420473983,-2451743063.57906
25.840251684157,227.580150103399,160.103267744943,145.795631568931,2.39075126974614,59439.3053010302,1534383.77007923,1636551.67106325,82.8981082531621,-2282761090.08314
19.5303655901132,320.32957489287,102.266384215606,200.401058433983,3.08463361661893,61861.5401667172,1492113.32121531,966765.425180377,125.442102106196,-1850226230.26489
19.1227079483754,289.148376267366,152.741827688788,213.476605543236,2.41716414623291,110997.422082023,1145642.85487065,731363.621006398,92.4241612215731,-2172906743.01278
